,Name,Critic_Score,User_Score
12700,Fatal Frame,7.7,8.6
12701,Urban Chaos: Riot Response,7.3,7.8
12702,Tom Clancy's Ghost Recon: Advanced Warfighter,4.4,4.6
12705,Ivy the Kiwi?,7.4,7.2
12706,Resident Evil 2,5.9,8.5
12710,Catwoman,4.5,4.6
12714,Top Gun: Hard Lock,5.4,3.5
12716,Warriors Orochi 2,4.4,8.1
12717,Mana Khemia: Alchemists of Al-Revis,6.9,7.5
12720,Street Fighter V,7.4,2.9
12725,Zone of the Enders: The Fist of Mars,7.1,9
12729,MX vs. ATV Supercross Encore,4.2,4.1
12730,Gun Showdown,7.3,7.6
12734,Tiger Woods PGA Tour 08,8.1,7.6
12736,Constantine,6.0,7.1
12737,Tom Clancy's Splinter Cell: Double Agent,6.4,7.1
12742,Samurai Shodown Anthology,7.4,8.2
12743,S.T.A.L.K.E.R.: Shadow of Chernobyl,8.2,8.4
12744,Nanostray,7.1,7.7
12749,Samurai Jack: The Shadow of Aku,5.9,8.4
12752,Tropico 5,7.1,7.2
12757,Rugby World Cup 2015,2.5,1.9
12759,Lost Kingdoms II,6.8,9.1
12760,Aggressive Inline,8.8,7.8
12761,Viewtiful Joe: Red Hot Rumble,6.2,6.9
12763,Blade Dancer: Lineage of Light,6.0,6.9
12765,X-Men: Destiny,3.3,5.6
12768,The Sims 2: University,8.1,7.8
12770,Generation of Chaos,6.0,7.7
12774,Pump It Up: Exceed,7.3,8.4
12777,Tokyo Twilight Ghost Hunters,6.4,6.4
12779,MotorStorm RC,7.8,6.8
12783,Harry Potter and the Sorcerer's Stone,6.5,7.8
12785,Tom Clancy's Rainbow Six: Critical Hour,5.4,3.6
12787,Scurge: Hive,7.0,8.6
12789,Remember Me,6.5,7.4
12813,NBA Live 07,6.9,6.8
12823,Ride to Hell,1.9,1.3
12829,The Saboteur,7.6,8
12832,Hail to the Chimp,5.2,6.1
12833,Tom Clancy's Rainbow Six 3,6.8,8.2
12835,Rocket League,8.6,8.2
12843,V-Rally 3,8.2,7.4
12846,Mirror's Edge,8.1,8.1
12847,Titan Quest,7.7,8.1
12848,Amazing Island,5.9,6.6
12853,Izuna 2: The Unemployed Ninja Returns,6.5,7.9
12859,Gothic 3,6.3,7.3
12864,7 Days to Die,3.5,5.2
12868,Alvin and the Chipmunks,3.0,3.6
12869,Final Fight: Streetwise,4.3,6.2
12870,Speed Kings,6.0,8.8
12871,Rebelstar: Tactical Command,7.8,9.1
12872,F1 2010,8.4,6.6
12873,Gladiator: Sword of Vengeance,6.5,7.1
12876,Bombastic,7.2,7.2
12885,Coraline,4.2,5.5
12892,Hearts of Iron IV,8.3,6.9
12893,Wing Commander: Prophecy,7.0,8.3
12895,Marc Ecko's Getting Up: Contents Under Pressure,6.9,7.2
12897,Captain America: Super Soldier,5.7,6
12898,Sega Soccer Slam,8.0,8.5
12899,Enemy Front,4.3,6
12910,Front Mission Evolved,6.3,5.1
12915,Dynasty Warriors 5,6.6,8
12920,The Lost Chronicles of Zerzura,7.6,6.7
12928,Murdered: Soul Suspect,5.9,7.4
12931,Rez,7.8,8.3
12934,Neverland Card Battles,5.7,7.8
12935,Lufia: The Ruins of Lore,7.6,8.3
12936,UEFA Euro 2004: Portugal,7.4,8.1
12937,Airline Tycoon 2,5.7,5.5
12944,Medabots: Infinity,5.1,8
12956,IL-2 Sturmovik: Cliffs of Dover,6.0,7.1
12958,NFL Blitz Pro,7.1,6.6
12963,Black Sigil: Blade of the Exiled,5.8,7.5
12964,Death Jr. II: Root of Evil,6.8,7.3
12965,Wakeboarding Unleashed Featuring Shaun Murray,8.0,8.8
12966,Mighty No. 9,5.2,3.5
12969,Samurai Champloo: Sidetracked,6.6,7.2
12970,Dead or Alive Xtreme 3: Fortune,4.3,7.8
12971,Drill Dozer,8.1,8.3
12978,Medal of Honor: Airborne,7.8,7.3
12991,Men of War: Assault Squad,7.7,8.2
12994,Rhapsody: A Musical Adventure,6.7,6.8
13001,Dead Island Definitive Collection,6.7,4.9
13002,PAC-MAN and the Ghostly Adventures,5.8,6.5
13005,Virtua Striker 2002,5.8,6
13007,UEFA Champions League 2006-2007,7.2,8.2
13010,F1 2015,6.1,3.6
13014,Aliens in the Attic,5.8,6
13017,Hunted: The Demon's Forge,6.1,6.6
13025,Otogi 2: Immortal Warriors,7.9,8.3
13026,Legend of Kay,7.2,7.3
13028,Lucha Libre AAA: Heroes del Ring,4.9,6.3
13029,Piglet's Big Game,7.0,8
13030,Tom Clancy's HAWX 2,6.6,3.8
13032,Fallout: Brotherhood of Steel,6.6,5.5
13034,IndyCar Series,7.1,7.8
13041,Killing Floor 2 ,7.6,8
13043,Ferrari F355 Challenge,7.0,4.4
13048,Mortal Kombat X,7.6,5.1
13050,Cities in Motion,7.0,7.7
13051,Shifters,3.7,5.9
13055,Bladestorm: Nightmare,4.8,7.1
13056,TNA iMPACT: Cross the Line,5.0,6.5
13060,Sacred 3,5.1,4.1
13062,Venetica,6.1,6.8
13063,Operation Flashpoint: Dragon Rising,7.6,4.9
13068,Wasteland 2,7.7,7.1
13069,DoDonPachi Resurrection,7.7,8.6
13072,MorphX,3.3,6.6
13074,Sigma Star Saga,6.8,8.2
13087,FIFA Soccer 2004,8.2,7.9
13092,Disney's Party,3.9,7.8
13093,The Bureau: XCOM Declassified,6.6,6.5
13095,Nanostray 2,7.5,7.8
13097,Dokapon Journey,6.0,7
13100,Metal Slug Anthology,7.8,7.4
13101,Back to the Future: The Game,6.6,4.1
13103,Phantom Crash,7.4,8.3
13104,Yanya Caballista: City Skater,5.8,6.3
13110,The Typing of the Dead,8.3,7.8
13118,Jenga World Tour,2.6,2.8
13120,Tenchu: Dark Secret,3.7,5.1
13122,Shrek Super Party,4.0,7.3
13131,Second Sight,7.7,8.5
13139,Rave Master,6.0,6.3
13140,Bejeweled Twist,7.8,7.3
13143,GRID,7.9,8.1
13144,Steins;Gate 0,8.1,8.3
13145,Ivy the Kiwi?,6.9,6.3
13148,Hail to the Chimp,5.1,4.5
13149,Alias,6.4,6
13156,OutRun 2006: Coast 2 Coast,8.1,8.8
13164,Arx Fatalis,7.1,8.2
13173,Zumba Fitness Core,7.7,6.7
13175,Guilty Gear Dust Strikers,6.0,5.8
13176,Dark Summit,6.8,4.5
13186,Star Wars: Republic Commando,7.8,8.7
13189,The Lost Vikings,7.5,9.1
13196,Tour de France 2011,4.6,7.6
13202,Plants vs. Zombies,8.7,8.9
13204,Secret Files: Tunguska,7.1,7.6
13206,Stretch Panic,6.5,7.8
13211,PQ2: Practical Intelligence Quotient,7.4,7.8
13215,Metroid Prime: Federation Force,6.4,5.1
13221,DiRT 2,8.9,8.2
13222,Payday 2,7.9,3.4
13224,Woody Woodpecker: Escape from Buzz Buzzard Park,6.4,7.4
13227,Furu Furu Park,4.3,4.8
13228,Hatsune Miku: Project Diva X,7.8,7.4
13239,Whirl Tour,6.1,9
13241,Grand Ages: Medieval,6.3,5.4
13251,Saints Row: Gat out of Hell,6.4,5.7
13253,Stunt GP,4.9,8.1
13260,Plants vs. Zombies: Garden Warfare 2,8.2,7.5
13266,Singularity,7.6,7.7
13267,NASCAR Heat Evolution,6.6,3.8
13269,Ms Saga: A New Dawn,6.5,8.6
13271,Child of Light,8.2,8
13276,GrimGrimoire,7.9,7.9
13280,Deadliest Catch: Alaskan Storm,5.6,5.9
13284,Crime Life: Gang Wars,3.0,3.4
13286,Rugby 2005,7.5,7.7
13287,"Warhammer 40,000: Dawn of War",8.6,8.8
13289,Rock 'N Roll Racing,8.0,9.4
13291,Silhouette Mirage,6.9,7.5
13292,Dynasty Warriors Vol. 2,5.7,8.1
13293,Freelancer,8.5,9
13297,LEGO Indiana Jones 2: The Adventure Continues,6.6,8
13301,Rugby 06,7.0,7.8
13302,Fatal Frame II: Crimson Butterfly Director's Cut,8.4,8.3
13303,2002 FIFA World Cup,7.8,7.7
13304,The Lord of the Rings: The Battle for Middle-Earth II,7.9,7.5
13306,Need for Speed Carbon,7.8,7.2
13307,Colin McRae Rally 2005,8.3,7.5
13310,Saiyuki: Journey West,7.3,7.1
13328,Empire Earth,8.1,8.2
13330,DuckTales: Remastered,7.5,7.4
13332,Worms Reloaded,7.9,6.8
13337,StarCraft,8.8,9.1
13339,World Championship Pool 2004,6.0,6.7
13342,B-Boy,5.0,7.8
13343,Kakuto Chojin,4.6,7.2
13348,Need for Speed Underground,8.2,8.3
13356,Moon,7.1,7.4
13357,Snoopy vs the Red Baron,7.6,7.8
13359,Virtua Tennis 3,7.9,7.7
13360,Raze's Hell,7.1,8.1
13361,Far Cry,8.9,8.1
13366,Hoshigami: Ruining Blue Earth,6.2,8.7
13371,NightCaster II: Equinox,4.6,7
13376,Ship Simulator Extremes,4.9,6.2
13378,Time Crisis: Project Titan,7.1,6.7
13382,Ys: The Ark of Napishtim,6.4,7.3
13385,Pro Evolution Soccer 2017,8.7,6.1
13386,FIFA Soccer 10,7.2,3.8
13389,Tom Clancy's Rainbow Six: Lockdown,7.2,7.8
13393,The Sims,9.2,7.9
13396,FIFA Manager 12,7.2,3.9
13398,Gitaroo Man,8.2,8.7
13413,Cabela's Trophy Bucks,3.9,3
13414,XCOM 2,8.7,8.1
13415,Yaiba: Ninja Gaiden Z,5.0,5.3
13417,Rock of the Dead,4.8,4.8
13424,Code Lyoko,6.3,6.8
13427,Pool Party,3.2,0.7
13428,Rapala Fishing Frenzy 2009,4.1,7.2
13431,Company of Heroes,9.3,8.8
13433,Wonder World Amusement Park,3.7,4.5
13438,Ride 2,7.1,8
13439,Wing Island,4.7,4.9
13440,Silent Hunter: Wolves of the Pacific,7.9,6.9
13444,Wrath Unleashed,6.9,7
13445,March of the Penguins,3.4,1.7
13451,Double Dragon Advance,7.5,8.4
13457,The Bible Game,6.0,2.7
13458,Bubble Bobble Revolution,3.8,6.2
13461,Yager,7.0,9.3
13465,Root Letter,7.8,7.8
13466,Futurama,5.8,6.9
13467,Supreme Commander,8.6,8.3
13468,Pool Hall Pro,6.2,5.3
13469,Wolfenstein,7.4,7.3
13473,Microsoft Train Simulator,8.4,8.4
13478,Resident Evil 6,6.3,6.3
13481,Assassin's Creed: Altair's Chronicles,5.8,6.3
13484,Bad Boys: Miami Takedown,3.5,2
13488,Fantastic Four: Rise of the Silver Surfer,3.9,5.9
13493,Pony Friends,6.7,6.6
13500,Art of Fighting Anthology,6.0,7
13502,Sébastien Loeb Rally Evo,7.1,8.1
13504,Lux-Pain,4.8,6.2
13513,Guilty Gear XX Accent Core,7.7,8.3
13519,Mafia,8.8,9.1
13520,Disney's Donald Duck: Goin' Quackers,6.1,3
13524,Operation Flashpoint: Elite,6.4,8.3
13526,Fantastic Four: Rise of the Silver Surfer,3.5,4.8
13528,Virtua Tennis 3,8.0,6.8
13530,Front Mission,7.2,8.9
13534,Tropico 3,7.9,8.1
13535,Boktai 2: Solar Boy Django,7.8,8.5
13536,Life is Strange,8.3,8.6
13550,Battlezone,6.6,7
13560,Pro Evolution Soccer 2016,7.6,4.3
13561,The Dark Spire,6.9,7.7
13562,Teenage Mutant Ninja Turtles: Mutants in Manhattan,5.5,6
13566,Runaway: A Twist of Fate,7.9,8.2
13573,FlatOut 2,7.3,7.3
13575,Rogue Trooper,7.1,8.2
13576,Backyard Baseball '09,3.7,7.8
13579,Tom Clancy's HAWX,7.0,7.3
13580,Enemy Front,3.5,5.8
13589,Shantae and the Pirate's Curse,8.2,8.5
13591,Dai Senryaku VII: Modern Military Tactics,7.4,8.8
13597,Castle of Shikigami III,6.7,7.6
13598,Nobunaga's Ambition: Sphere of Influence,8.0,8.1
13599,FIFA Street 2,4.3,7.5
13601,City Life: World Edition,7.5,8.2
13605,Corpse Party: Book of Shadows,6.7,8.2
13612,WarTech: Senko no Ronde,6.0,6.1
13620,IL-2 Sturmovik: 1946,8.6,8.8
13624,Red Ninja: End of Honor,4.7,5
13625,Praetorians,7.8,8.2
13628,Smash Court Tennis 3,6.8,6.3
13632,LEGO Friends,4.3,8.3
13637,SPRay,4.2,4.5
13638,Outlaw Tennis,6.6,7.7
13644,Brothers: A Tale of Two Sons,8.1,8.9
13647,Attack of the Movies 3D,3.8,1.7
13655,Secret Files: Tunguska,6.6,7.4
13658,NASCAR 07,7.2,7
13659,Dance Dance Revolution Disney Mix,7.4,8.3
13668,Nitroplus Blasterz: Heroines Infinite Duel,7.0,6.9
13670,Thrillville: Off the Rails,5.9,6.2
13672,Bloody Roar Extreme,6.1,8.6
13673,Clockwork Empires,5.8,3.8
13674,Split/Second,7.9,8.2
13676,Resident Evil 6,6.9,5.9
13678,Dead Head Fred,7.5,7.3
13690,Ride to Hell,1.3,1
13691,Need for Speed: ProStreet,7.0,5.9
13692,Digimon Rumble Arena 2,7.1,8.1
13695,Gravity Falls: Legend of the Gnome Gemulets,4.6,5.8
13696,Rodea the Sky Soldier,4.5,5.6
13704,Hellboy: The Science of Evil,4.2,7.1
13710,The Sims Deluxe,9.2,8.2
13715,LEGO Indiana Jones: The Original Adventures,7.8,7.7
13717,The Sims 2: Pets,7.6,7.7
13718,Deadliest Warrior: Ancient Combat,3.7,6.3
13724,The Kore Gang,7.0,8.6
13730,Rugby Challenge 3,6.4,6.8
13733,Blood Bowl,7.2,6.5
13734,Port Royale 2,7.5,7.7
13735,Star Trek: Shattered Universe,4.1,4
13736,Company of Heroes: Tales of Valor,7.0,7.2
13740,Guilty Gear XX Accent Core,7.5,8.4
13742,WarJetz,5.9,5.5
13745,Stellaris,7.8,8
13748,Devil May Cry 4,7.8,8.5
13755,Barnyard,6.5,5.7
13761,Test Drive: Ferrari Legends,6.2,4.9
13762,Heroes of Might and Magic V,7.7,7.9
13770,Metal Gear Solid: Digital Graphic Novel,7.8,7.2
13772,Aeon Flux,6.6,5.8
13774,Age of Mythology: The Titans,8.4,8.7
13777,Psycho-Pass: Mandatory Happiness,7.2,8.3
13779,Virtua Tennis 4,6.6,7.3
13781,Shattered Union,6.6,6.9
13782,GRID,8.7,7.9
13787,Unchained Blades ,6.5,7.8
13788,Terraria,8.4,7.7
13790,Company of Heroes: Opposing Fronts,8.7,8.6
13793,NHL Hitz Pro,8.1,7.8
13805,Superman: Countdown to Apokolips,4.7,5.7
13811,Worms 4: Mayhem,6.9,9.2
13813,Rise of Nations,8.9,9
13817,Men of War: Vietnam,6.8,4.9
13819,Imperial Glory,6.9,8.4
13823,Antz Extreme Racing,3.1,5
13833,Samurai Warriors 2: Empires,5.3,8.5
13834,Metal Slug XX,6.7,6.1
13836,Patrician IV,6.6,6.4
13838,Fisherman's Challenge,6.7,7.5
13842,Resident Evil: Revelations,7.7,7
13847,The Da Vinci Code,5.2,2.8
13855,Pure Pinball,6.8,8.5
13869,Headhunter: Redemption,6.2,6.7
13874,Dead Rising,7.8,6.6
13876,Grand Theft Auto: Vice City,9.4,8.8
13880,Surf's Up,5.9,5.1
13885,SWAT: Target Liberty,5.0,7.7
13886,Twin Strike: Operation Thunder,5.0,8.3
13887,CSI: Fatal Conspiracy,4.7,5.5
13888,Bomberman: Act Zero,3.4,2.2
13890,Empire Earth III,5.0,2.8
13895,Resident Evil: Operation Raccoon City,4.8,3.8
13899,Dreamfall: The Longest Journey,7.3,8.8
13904,JASF: Jane's Advanced Strike Fighters,4.8,3.1
13918,Brothers In Arms DS,7.2,8
13923,Off-Road Drive,6.0,6.4
13927,Colin McRae Rally 3,8.6,7.4
13931,TMNT,4.2,2.2
13936,Stolen,5.1,7.4
13939,Stoked: Big Air Edition,7.2,7.7
13942,LEGO Jurassic World,7.2,7.1
13943,Pro Race Driver,8.0,7.5
13951,The Movies,8.4,8.3
13958,FIFA World Cup Germany 2006,7.1,7.2
13964,Supreme Commander: Forged Alliance,8.1,8.9
13968,Dragon Ball: Advanced Adventure,7.5,8.5
13974,Lost Planet 3,6.1,6.2
13977,Echo Night Beyond,6.0,8.8
13978,Meteos: Disney Magic,7.4,6.6
13985,Beyblade Evolution,4.9,6.3
13988,Castlevania: Lords of Shadow 2,5.8,7.7
13989,Greg Hastings' Tournament Paintball Max'd,3.9,7.4
13992,Halo: Combat Evolved,8.3,7.4
13994,Exist Archive: The Other Side of the Sky,6.9,7.9
13996,Little Red Riding Hood's Zombie BBQ,6.8,7.3
14002,Assassin's Creed Chronicles: China,6.9,6.4
14004,Worms: Ultimate Mayhem,6.6,7.8
14005,Rugby 08,7.4,7.4
14008,Caesar IV,7.4,7.6
14010,Ferrari Challenge Trofeo Pirelli,7.1,6.2
14011,Cy Girls,5.3,8.8
14012,Ray Gigant,7.2,8.1
14013,APB Reloaded,5.6,5.7
14018,Bubble Bobble Double Shot,5.0,4.8
14019,Bionicle Heroes,5.2,5.8
14020,Harry Potter and the Order of the Phoenix,6.3,7.1
14023,C.O.R.E.,4.4,6.9
14027,Chaos Wars,6.4,6.9
14028,Steambot Chronicles,7.4,8.2
14035,Scaler,6.9,7.3
14038,Scarface: The World is Yours,7.3,7.5
14040,Legasista,6.8,6.3
14041,Fatal Fury: Battle Archives Volume 1,6.8,8.3
14043,Harry Potter and the Prisoner of Azkaban,6.7,7.2
14046,OutRun 2006: Coast 2 Coast,8.2,8.1
14053,Without Warning,4.5,6.5
14058,Napoleon Dynamite: The Game,3.7,4.6
14060,Saints Row 2,7.2,6.8
14062,Trine 2,8.4,8.4
14073,Teenage Zombies: Invasion of the Alien Brain Thingys,6.7,8.2
14080,Transport Fever,7.0,7
14082,Homefront: The Revolution,5.4,3.5
14084,RLH: Run Like Hell,5.5,8
14088,Obscure,6.6,8.4
14091,Just Dance 2017,7.5,8
14093,Stranger of Sword City,7.1,8
14098,World of Goo,9.0,8.5
14106,Secret Files 2: Puritas Cordis,6.4,7.1
14109,Monster Kingdom: Jewel Summoner,6.6,6.8
14110,Railroad Tycoon 3,8.0,7.7
14121,S.T.A.L.K.E.R.: Clear Sky,7.5,7.7
14127,Painkiller: Hell Wars,6.8,7.4
14130,FunkMaster Flex's Digital Hitz Factory,7.1,8.9
14140,World in Conflict,8.9,8.1
14154,Pro Cycling Manager 2016,6.4,4.8
14158,Tomb Raider: Anniversary,8.3,8.1
14161,Infamous: First Light,7.3,7.5
14164,Tour de France 2014,5.3,5.1
14165,RedCard 20-03,6.7,9
14171,The Night of the Rabbit,7.5,7.5
14172,Bounty Hounds,6.3,6
14181,TOCA Race Driver 3,8.4,8
14182,A Game of Thrones: Genesis,5.3,4
14188,Silent Scope,7.0,8
14192,The Cursed Crusade,5.5,6
14193,Hotel Giant 2,5.8,2.5
14197,DarkStar One,7.1,7.2
14206,Hitman: Blood Money,8.2,8.8
14209,Duke Nukem 3D: 20th Anniversary World Tour,7.7,6.9
14210,Section 8,7.2,7
14212,Sabre Wulf,7.5,8
14213,Alpha Protocol,7.2,7.5
14214,Planescape: Torment,9.1,9.2
14221,Star Wars Jedi Knight: Jedi Academy,8.1,8.6
14222,Red Faction II,7.9,7.3
14227,Battle Engine Aquila,7.3,9
14229,Special Forces: Nemesis Strike,6.0,6.5
14230,Women's Volleyball Championship,3.2,4
14233,Crimson Tears,6.2,7.8
14234,Battle Assault 3 featuring Gundam Seed,4.8,8.7
14235,WRC: FIA World Rally Championship,6.7,7.8
14242,Rapala Tournament Fishing!,4.1,8
14245,Superstars V8 Racing,6.6,4.9
14259,JoJo's Bizarre Adventure: Eyes of Heaven,6.1,7.4
14270,The Void,7.7,8.3
14272,Supreme Ruler: Cold War,6.3,6.8
14273,Rise of Nations: Rise of Legends,8.4,8.5
14274,The Sum of All Fears,3.6,3.4
14276,Yumi's Odd Odyssey,7.4,7.7
14282,EverBlue 2,5.9,7.5
14295,Electroplankton,7.1,7
14308,FIFA World Cup: Germany 2006,5.7,6.9
14310,Earthworm Jim 2,4.5,5.7
14312,Dungeon Maker: Hunting Ground,7.0,6.4
14316,MotoGP,6.9,7.1
14323,Apache: Air Assault,6.4,7.5
14328,Call of Juarez: Bound in Blood,7.8,8
14330,Red Faction: Guerrilla,8.2,7.5
14341,Deus Ex: Mankind Divided,8.3,6.1
14344,Astonishia Story,4.8,4.9
14348,Prince of Persia: The Forgotten Sands,7.5,6.6
14367,RACE On,7.3,8.2
14377,Song of the Deep,7.3,6.3
14379,The Binding of Isaac,8.4,8.3
14385,Tork: Prehistoric Punk,6.2,6.2
14390,Overlord II,7.9,8.1
14398,Jikandia: The Timeless Land,6.0,7.2
14401,Toy Shop,3.1,5.4
14402,DiRT Rally,8.6,8.7
14403,Trials Fusion,8.0,6.8
14404,SuperCar Challenge,6.5,7.8
14406,Prison Architect,8.0,8
14423,Sorcery Saga: The Curse of the Great Curry God,6.5,7.3
14427,Dance Factory,5.6,5.8
14436,The Legend of Heroes III: Song of the Ocean,5.8,6.1
14437,Combat Mission: Shock Force,6.2,3.3
14440,F1 2002,7.2,7.8
14449,Men of War,8.0,8.1
14472,Alter Ego,5.9,5.8
14474,Zero Escape: Virtue's Last Reward,8.8,8.8
14475,Darkstalkers Resurrection,8.0,7.3
14476,Transformers: Devastation,7.4,7.6
14480,The Golf Club,6.4,5.4
14482,Neverwinter Nights,9.1,8.2
14493,Digimon World 4,5.4,8.8
14494,Guilty Gear XX Accent Core Plus,7.6,7.3
14496,Galleon: Islands of Mystery,6.7,7
14501,Sunny Garcia Surfing,6.1,7.9
14504,Lock On: Modern Air Combat,7.6,7.5
14511,Worms: WMD,7.8,7.6
14518,Rabbids Land,5.2,5.2
14523,Guild Wars,8.9,8.4
14529,Take On Helicopters,7.0,6.7
14533,S.L.A.I.: Steel Lancer Arena International,6.6,7.8
14535,Nacho Libre,5.6,5.8
14537,Homeworld 2,8.3,8.3
14539,Rayman 3: Hoodlum Havoc,7.4,8.3
14543,Graffiti Kingdom,7.1,7.1
14551,Klonoa 2: Dream Champ Tournament,7.8,9.3
14553,N+,7.9,7.8
14567,Knights of Honor,7.7,9.1
14570,The Inner World,7.2,8.1
14583,Empire Earth II,7.9,7.1
14593,Hot Pixel,5.5,6.5
14596,Valentino Rossi: The Game,7.4,8.1
14598,Codename: Panzers Cold War,6.7,5.8
14604,Star Wars: The Force Unleashed II,5.9,5.8
14610,Atomic Betty,6.2,7.5
14612,Doom,8.5,8.2
14615,Street Jam Basketball,3.5,8
14623,SimCity,6.4,2.2
14625,Harry Potter and the Half-Blood Prince,6.4,6.1
14631,Doom 3 BFG Edition,5.9,5.3
14634,Popeye: Rush for Spinach,4.8,4.2
14635,Culdcept,7.8,8.9
14647,GTR Evolution,8.3,8.2
14650,Lords of the Fallen,7.3,6.9
14651,NBA 08,7.5,7.5
14652,Sins of a Solar Empire,8.7,8.2
14654,The Wolf Among Us,8.3,7.7
14657,NBA 2K13,9.0,6.8
14658,Resident Evil 4,7.6,7.4
14660,007: Quantum of Solace,7.0,6.3
14668,Metal Dungeon,4.4,7.2
14669,Drome Racers,5.4,6.6
14675,Gekido Advance: Kintaro's Revenge,7.0,7
14686,Commander: Conquest of the Americas,6.8,5.2
14688,LEGO Pirates of the Caribbean: The Video Game,7.3,6.6
14689,Race Driver 2006,8.1,8.5
14692,Buffy the Vampire Slayer: Wrath of the Darkhul King,4.4,8.6
14697,Mighty No. 9,4.8,4.6
14709,Superdimension Neptune vs Sega Hard Girls,7.3,8.4
14710,The Talos Principle,8.8,8.4
14713,Spectral Souls: Resurrection of the Ethereal Empires,4.7,8.2
14714,Syberia II,7.1,8.7
14716,Braid,9.0,8.6
14720,Syberia,8.2,8.5
14725,Turn It Around,3.9,4.5
14727,Jack Keane,6.9,7
14729,Monsters vs. Aliens,6.3,6.2
14739,Ride,6.8,4.8
14748,Battle vs. Chess,6.9,5.9
14759,LEGO Harry Potter: Years 1-4,7.9,7.9
14761,Bus Simulator 16,4.6,6.1
14774,MechAssault: Phantom War,6.6,4.5
14777,The Last Guy,7.7,6.9
14785,Botanicula,8.2,8.3
14787,Max Payne,7.8,7.8
14798,Star Trek: Tactical Assault,6.4,7.9
14799,Cossacks: European Wars,7.4,8.6
14801,MX vs. ATV Supercross,5.8,3.5
14805,NBA 2K7,8.3,8.6
14813,XBLAZE Code: Embryo,4.3,7.4
14824,Warhammer: Mark of Chaos,7.3,7.4
14828,Warship Gunner 2,6.2,8.5
14830,Gotcha Force,5.6,8.2
14831,Driver: Parallel Lines,5.9,6
14832,Battlefield Vietnam,8.4,7.5
14838,Dead Rising 2,8.2,6.6
14840,Age of Conan: Rise of the Godslayer,8.3,8.4
14848,Buffy the Vampire Slayer: Chaos Bleeds,7.5,9
14852,Jet Grind Radio,7.4,9.3
14857,Max Payne 2: The Fall of Max Payne,8.6,9
14858,Magicka,7.4,7.6
14860,Baldur's Gate: Dark Alliance,7.6,6.5
14867,NHL 07,7.5,7.7
14872,The Technomancer,6.8,7.4
14877,Guild Wars: Nightfall,8.4,8.7
14883,Medal of Honor: Vanguard,6.3,6.1
14889,Super Monkey Ball Adventure,5.3,6.7
14891,Madden NFL 07,6.8,9.3
14895,MySims,7.0,6.4
14896,The Sims 2: Bon Voyage,7.4,7.3
14897,AniMates!,3.3,2.5
14900,Star Wars The Clone Wars: Republic Heroes,4.6,4.7
14901,The Peanuts Movie: Snoopy's Grand Adventure,5.9,6.6
14904,Aegis of Earth: Protonovus Assault,5.7,7.8
14906,Bully: Scholarship Edition,7.2,7.5
14910,Justice League Heroes: The Flash,7.2,7.4
14916,Metal Saga,6.2,7.3
14917,Divinity II: Flames of Vengeance,7.2,8.3
14919,Battlefield 2142,8.0,6.8
14923,Air Conflicts: Secret Wars,6.5,6.4
14930,Lost Planet 2,6.3,6.3
14932,X3: Terran Conflict,7.3,7.9
14942,Agatha Christie's The ABC Murders,6.7,6.2
14953,Judge Dredd: Dredd Vs Death,5.2,5.3
14956,SWAT 4,8.5,8.6
14960,Battlefield 1942,8.9,8.6
14972,Captain Morgane and the Golden Turtle,5.4,6.2
14973,Napoleon Dynamite: The Game,4.5,7.3
14982,Legend of Kay Anniversary,6.2,6.4
14986,Dungeon Siege II,8.0,7.9
14989,Battlestations: Pacific,7.4,8.4
15000,ZooCube,6.7,6.1
15001,GRID Autosport,7.8,6.2
15019,The Lord of the Rings: Conquest,5.7,6.7
15022,Stake: Fortune Fighters,2.6,3.7
15025,Serious Sam Advance,5.1,7.2
15039,Cold War,6.0,8
15041,Steel Battalion: Line of Contact,7.0,8
15044,NBA Starting Five,4.8,5.5
15046,Spy Hunter: Nowhere To Run,5.1,6
15048,Final Fantasy XIV: Heavensward,8.6,7.7
15049,Omega Quintet,5.8,7.1
15056,"Ed, Edd n Eddy: The Mis-Edventures",5.6,7.7
15060,Viva Pinata,7.8,7.8
15063,Neverwinter Nights 2,8.2,6.5
15067,Star Wars: Empire at War - Forces of Corruption,7.5,8.6
15068,Jurassic Park: Operation Genesis,7.2,8.7
15069,Warhammer Online: Age of Reckoning,8.6,7.9
15071,Total Overdose: A Gunslinger's Tale in Mexico,7.1,9.2
15073,AMF Xtreme Bowling,3.0,4.2
15075,Worms,7.6,6.9
15076,Capcom Digital Collection,6.5,5.3
15080,The Settlers: Rise of an Empire,6.6,7.7
15084,Tank Beat,4.0,5.4
15094,ParaWorld,7.1,8.3
15112,Rengoku II:  The Stairway To H.E.A.V.E.N.,5.1,7.6
15117,Here They Lie,6.2,6.5
15118,George of the Jungle and the Search for the Secret,3.5,4
15133,Inkheart,3.9,2.2
15142,Demigod,7.6,7.9
15151,Mage Knight: Destiny's Soldier,5.9,7.1
15156,Stronghold Crusader Extreme,4.5,6.8
15158,DemiKids: Light Version,6.2,8.3
15160,Cities XL 2011,7.0,5.7
15165,Line Rider 2: Unbound,6.2,6.4
15169,SimCity Societies,6.3,4.3
15172,Star Trek Online,6.6,6.2
15177,Anima - Gate of Memories,5.2,7.9
15179,Tom Clancy's Rainbow Six: Vegas 2,7.8,7.3
15182,Tropico 4: Modern Times,7.8,8
